"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/24/2025","AQS","480131090","1","8.3","ug/m3 LC","46","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"02/25/2025","AQS","480131090","1","6.7","ug/m3 LC","37","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"02/26/2025","AQS","480131090","1","7.3","ug/m3 LC","41","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"02/27/2025","AQS","480131090","1","5.8","ug/m3 LC","32","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"02/28/2025","AQS","480131090","1","8.4","ug/m3 LC","47","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/01/2025","AQS","480131090","1","10.8","ug/m3 LC","54","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/02/2025","AQS","480131090","1","12.6","ug/m3 LC","58","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/03/2025","AQS","480131090","1","15.5","ug/m3 LC","63","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/04/2025","AQS","480131090","1","31.2","ug/m3 LC","92","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/05/2025","AQS","480131090","1","10.8","ug/m3 LC","54","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/06/2025","AQS","480131090","1","12.1","ug/m3 LC","57","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/07/2025","AQS","480131090","1","14.7","ug/m3 LC","61","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/08/2025","AQS","480131090","1","17.4","ug/m3 LC","66","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/09/2025","AQS","480131090","1","2","ug/m3 LC","11","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/10/2025","AQS","480131090","1","3.7","ug/m3 LC","21","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/11/2025","AQS","480131090","1","6.9","ug/m3 LC","38","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/12/2025","AQS","480131090","1","6.7","ug/m3 LC","37","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/13/2025","AQS","480131090","1","14.6","ug/m3 LC","61","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/14/2025","AQS","480131090","1","18.1","ug/m3 LC","68","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/15/2025","AQS","480131090","1","24","ug/m3 LC","79","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/16/2025","AQS","480131090","1","5.9","ug/m3 LC","33","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/17/2025","AQS","480131090","1","7","ug/m3 LC","39","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
